,times,rainmean,rain,baseflow,area,dis,dis1
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
168,2002-08-10 07:00:00,0.0,0.0,3.95,196.86,32.06,29.5
169,2002-08-10 08:00:00,0.0,0.0,3.95,196.86,29.5,28.67
170,2002-08-10 09:00:00,0.0,0.0,3.95,196.86,28.67,27.83
171,2002-08-10 10:00:00,4.78,4.78,3.95,196.86,27.83,27.0
172,2002-08-10 11:00:00,0.0,0.0,3.95,196.86,27.0,36.85
173,2002-08-10 12:00:00,1.01,1.01,3.95,196.86,36.85,46.7
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
169,2002-08-10 08:00:00,0.0,0.0,3.95,196.86,29.5,28.67
170,2002-08-10 09:00:00,0.0,0.0,3.95,196.86,28.67,27.83
171,2002-08-10 10:00:00,4.78,4.78,3.95,196.86,27.83,27.0
172,2002-08-10 11:00:00,0.0,0.0,3.95,196.86,27.0,36.85
173,2002-08-10 12:00:00,1.01,1.01,3.95,196.86,36.85,46.7
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
170,2002-08-10 09:00:00,0.0,0.0,3.95,196.86,28.67,27.83
171,2002-08-10 10:00:00,4.78,4.78,3.95,196.86,27.83,27.0
172,2002-08-10 11:00:00,0.0,0.0,3.95,196.86,27.0,36.85
173,2002-08-10 12:00:00,1.01,1.01,3.95,196.86,36.85,46.7
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
171,2002-08-10 10:00:00,4.78,4.78,3.95,196.86,27.83,27.0
172,2002-08-10 11:00:00,0.0,0.0,3.95,196.86,27.0,36.85
173,2002-08-10 12:00:00,1.01,1.01,3.95,196.86,36.85,46.7
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
172,2002-08-10 11:00:00,0.0,0.0,3.95,196.86,27.0,36.85
173,2002-08-10 12:00:00,1.01,1.01,3.95,196.86,36.85,46.7
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
173,2002-08-10 12:00:00,1.01,1.01,3.95,196.86,36.85,46.7
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
202,2002-08-11 17:00:00,0.0,0.0,3.95,196.86,25.03,24.0
174,2002-08-10 13:00:00,10.31,10.31,3.95,196.86,46.7,45.0
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
202,2002-08-11 17:00:00,0.0,0.0,3.95,196.86,25.03,24.0
203,2002-08-11 18:00:00,0.86,0.86,3.95,196.86,24.0,24.5
175,2002-08-10 14:00:00,17.31,17.31,3.95,196.86,45.0,39.0
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
202,2002-08-11 17:00:00,0.0,0.0,3.95,196.86,25.03,24.0
203,2002-08-11 18:00:00,0.86,0.86,3.95,196.86,24.0,24.5
204,2002-08-11 19:00:00,21.76,21.76,3.95,196.86,24.5,62.6
176,2002-08-10 15:00:00,1.35,1.35,3.95,196.86,39.0,42.3
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
202,2002-08-11 17:00:00,0.0,0.0,3.95,196.86,25.03,24.0
203,2002-08-11 18:00:00,0.86,0.86,3.95,196.86,24.0,24.5
204,2002-08-11 19:00:00,21.76,21.76,3.95,196.86,24.5,62.6
205,2002-08-11 20:00:00,6.71,6.71,3.95,196.86,62.6,80.1
177,2002-08-10 16:00:00,0.16,0.16,3.95,196.86,42.3,48.9
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
202,2002-08-11 17:00:00,0.0,0.0,3.95,196.86,25.03,24.0
203,2002-08-11 18:00:00,0.86,0.86,3.95,196.86,24.0,24.5
204,2002-08-11 19:00:00,21.76,21.76,3.95,196.86,24.5,62.6
205,2002-08-11 20:00:00,6.71,6.71,3.95,196.86,62.6,80.1
206,2002-08-11 21:00:00,1.83,1.83,3.95,196.86,80.1,71.0
178,2002-08-10 17:00:00,0.12,0.12,3.95,196.86,48.9,44.5
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
199,2002-08-11 14:00:00,0.0,0.0,3.95,196.86,28.12,27.09
200,2002-08-11 15:00:00,0.0,0.0,3.95,196.86,27.09,26.06
201,2002-08-11 16:00:00,0.0,0.0,3.95,196.86,26.06,25.03
202,2002-08-11 17:00:00,0.0,0.0,3.95,196.86,25.03,24.0
203,2002-08-11 18:00:00,0.86,0.86,3.95,196.86,24.0,24.5
204,2002-08-11 19:00:00,21.76,21.76,3.95,196.86,24.5,62.6
205,2002-08-11 20:00:00,6.71,6.71,3.95,196.86,62.6,80.1
206,2002-08-11 21:00:00,1.83,1.83,3.95,196.86,80.1,71.0
207,2002-08-11 22:00:00,0.64,0.64,3.95,196.86,71.0,61.9
179,2002-08-10 18:00:00,1.08,1.08,3.95,196.86,44.5,40.1
180,2002-08-10 19:00:00,21.55,21.55,3.95,196.86,40.1,41.7
181,2002-08-10 20:00:00,3.2,3.2,3.95,196.86,41.7,94.0
182,2002-08-10 21:00:00,2.18,2.18,3.95,196.86,94.0,103.0
183,2002-08-10 22:00:00,0.49,0.49,3.95,196.86,103.0,84.65
184,2002-08-10 23:00:00,0.0,0.0,3.95,196.86,84.65,66.3
185,2002-08-11 00:00:00,0.0,0.0,3.95,196.86,66.3,59.6
186,2002-08-11 01:00:00,0.0,0.0,3.95,196.86,59.6,52.9
187,2002-08-11 02:00:00,0.06,0.06,3.95,196.86,52.9,46.2
188,2002-08-11 03:00:00,0.07,0.07,3.95,196.86,46.2,43.15
189,2002-08-11 04:00:00,0.0,0.0,3.95,196.86,43.15,40.1
190,2002-08-11 05:00:00,0.0,0.0,3.95,196.86,40.1,38.17
191,2002-08-11 06:00:00,0.0,0.0,3.95,196.86,38.17,36.23
192,2002-08-11 07:00:00,0.0,0.0,3.95,196.86,36.23,34.3
193,2002-08-11 08:00:00,0.0,0.0,3.95,196.86,34.3,33.27
194,2002-08-11 09:00:00,0.0,0.0,3.95,196.86,33.27,32.24
195,2002-08-11 10:00:00,0.0,0.0,3.95,196.86,32.24,31.21
196,2002-08-11 11:00:00,0.0,0.0,3.95,196.86,31.21,30.18
197,2002-08-11 12:00:00,0.0,0.0,3.95,196.86,30.18,29.15
198,2002-08-11 13:00:00,0.0,0.0,3.95,196.86,29.15,28.12
